episode,step,maxsnr_actions,fedcombo_actions,maxsnr_connected,fedcombo_connected,maxsnr_sum_rate,fedcombo_sum_rate,ue_positions,sbs_positions
2,23,"[1, 3, 3, 2, 3, 1, 2, 2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 2, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, True, False, False, False, False, False, True, True, True, False, False, False, False, True]","[False, True, False, True, False, True, True, False, False, False, False, False, True, False, True, False, True, False, False, True]",2561728580.616083,2144567220.6996694,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,24,"[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 1, 3]","[True, True, False, True, False, True, False, False, False, True, False, False, False, True, True, False, False, False, False, True]","[True, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, True]",3643326987.8433785,3450098627.72901,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,25,"[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 1, 2, 3, 2, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, False, False, False, False, False, False, False, True, True, True, False, True, False, True, True]","[False, True, False, True, False, False, False, False, True, False, False, False, True, True, True, False, True, False, False, True]",2995214075.5781813,3194711150.538701,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,26,"[1, 3, 2, 2, 3, 1, 1, 2, 1, 2, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 2, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, True]","[False, True, False, True, False, True, True, False, False, False, False, False, True, True, True, False, False, False, False, True]",2285511703.8605123,2190352714.0710387,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,27,"[1, 3, 2, 2, 3, 1, 1, 3, 1, 2, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, False, False, True, False, False, False, False, True, True, False, False, False, False, True]","[False, True, False, True, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, True]",2969674550.9075603,2889645561.9047184,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,28,"[1, 3, 3, 2, 3, 2, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 2]","[1, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, True, False, True, False, False, True, False, True, False, False, False, False, False, False]","[True, True, True, True, False, False, True, False, True, False, False, True, False, True, False, False, False, False, False, False]",2911945752.2093277,3159480607.389206,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,29,"[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, True, False, True, False, False, False, False, True, True, False, False, False, False, True]","[False, True, False, True, False, True, True, False, True, False, False, False, False, True, True, False, False, False, False, True]",3137954568.5352807,3137954568.5352807,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,30,"[1, 3, 3, 2, 3, 1, 2, 3, 1, 2, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 3, 1, 2, 2, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, True, True]","[False, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, True, False, False, True]",3218359849.8453646,2942479689.5410795,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,31,"[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 1, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, False, False, False, True, False, False, True, True, True, False, False, False, False, True]","[False, True, False, True, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, True]",2873267009.404956,2983817699.1514025,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,32,"[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, False, False, False, False, False, False, True, True, False, False, False, False, True, True]","[True, True, True, True, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, True]",2714135898.689809,3050853874.1256733,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,33,"[1, 3, 3, 2, 3, 2, 1, 2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 2, 1, 2, 2, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, False, False, True, False, False, True, True, True, True, False, False, False, False, False]","[False, True, False, True, False, False, True, False, True, False, False, True, True, True, True, False, False, False, False, False]",3388643620.7446156,2923011921.0883136,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,34,"[1, 3, 3, 2, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 3, 1, 1, 1, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, True, True]","[False, True, False, True, False, True, True, False, False, False, False, False, False, True, True, False, True, False, False, True]",3303118761.0656614,3140122376.939585,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,35,"[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 2, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, True, False, False, False, False, False, True, True, False, False, False, False, False, True]","[True, True, True, True, False, True, True, False, False, False, False, False, False, True, False, False, False, False, False, True]",3139821000.126653,3469561002.538636,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,36,"[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 1, 1, 3, 1, 3]","[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 1, 1, 3, 1, 3]","[False, True, True, True, False, True, False, False, True, False, True, False, False, True, False, False, False, False, False, True]","[False, True, True, True, False, True, False, False, True, False, False, False, True, True, False, False, False, False, False, True]",2966147449.585849,2886933730.445444,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,37,"[1, 3, 3, 2, 3, 2, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[True, True, True, True, False, True, False, False, True, False, False, False, False, True, False, False, False, False, False, True]","[False, True, True, True, False, True, False, False, True, False, False, False, True, True, False, False, False, False, False, True]",3920827083.5643477,3325954591.903928,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,38,"[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, False, True, False, False, False, False, False, True, True, True, False, True, False, False, True]","[False, True, False, True, False, False, False, False, True, False, False, False, True, True, True, False, True, False, False, True]",3308082218.9819174,3744905354.2112136,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,39,"[1, 3, 3, 2, 2, 2, 1, 1, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, True, True, False, True, True, False, False, False, False, False, True, True, False, False, False, False, False, True]","[False, True, True, True, False, True, True, False, False, False, False, False, True, True, False, False, False, False, False, True]",2379194483.684872,2329037945.163562,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,40,"[1, 3, 3, 2, 3, 2, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, True, True, False, False, False, False, False, False, True, True, False, True, False, False, False, True]","[True, True, False, True, True, False, True, False, False, False, False, False, False, True, False, True, False, False, False, True]",2544060572.578731,2815788096.74061,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,41,"[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, False, True, True, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, True]","[False, False, True, True, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, True]",3148920830.897945,3148920830.897945,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,42,"[1, 3, 3, 2, 3, 2, 2, 2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, True, True, True, False, True, False, False, False, True, False, False, False, False, False, False, True]","[False, True, False, True, True, False, True, False, True, False, False, False, True, False, False, False, True, False, False, True]",2692885828.956673,2596160006.15819,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
2,43,"[1, 3, 3, 2, 3, 1, 1, 1, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3]","[1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3]","[False, True, False, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, True, True]","[False, True, False, True, False, True, True, False, False, False, False, False, True, True, True, False, False, False, False, True]",2583789115.0976033,2365707564.895139,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [16.85193337148995, 28.944840527687976], [74.10195721651175, 56.57296288514942], [17.530291379231933, 44.6501552189179], [48.32410385126672, 22.779113170966284], [68.76617211273717, 19.093761593712273], [41.29825523965296, 51.339214609709096], [44.450241633134226, 56.94388571505126], [69.02702298337282, 86.50138038688789], [32.736093099903314, 61.883776566386004], [65.69727973361243, 33.41765992099897]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
